date,species,cor,pval,padj,correlation_tested
t2,CAG-841 sp002405565,-0.0435076623782248,0.847548277128142,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-841 sp002479075,0.237487063708553,0.358708887120565,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-873 sp001689665,0.0974462283735095,0.72972628704011,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-873 sp001701165,0.464175404910332,0.0111957281109372,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-873 sp002493945,-0.165107451622286,0.328785610357699,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-877 sp000433455,0.111515755167682,0.289917749855995,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-878 sp000432255,-0.115572912431438,0.706931324133382,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-884 sp000433875,0.245160731775446,0.11307017423965,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-914 sp000437895,-0.0156369025604178,0.898525133672688,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-95 sp000436115,0.0346443091554915,0.841019211842091,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-95 sp900066375,-0.219028625482111,0.353516612567347,1,corr_SpeciesAbundance_with_Host_weight
t2,CAG-964_A sp002493755,0.221417565461633,0.248369545851491,1,corr_SpeciesAbundance_with_Host_weight
t2,Campylobacter hyointestinalis_A,-0.00977297044176325,0.970304578085895,1,corr_SpeciesAbundance_with_Host_weight
t2,Campylobacter sp002139915,0.0421187898879709,0.743094244743616,1,corr_SpeciesAbundance_with_Host_weight
t2,Campylobacter_D coli,0.236449951363592,0.483926842251614,1,corr_SpeciesAbundance_with_Host_weight
t2,Catenibacterium mitsuokai,0.0517964592577202,0.610636599321235,1,corr_SpeciesAbundance_with_Host_weight
t2,Chlamydia suis,0.00862850624372964,0.934218364314791,1,corr_SpeciesAbundance_with_Host_weight
t2,Cloacibacillus porcorum,-0.0877378021121129,0.54039074757589,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium beijerinckii,0.0289234147977761,0.928900618204878,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium sp000435835,0.13770483836463,0.223186872706714,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium sp900317445,-0.184775527077946,0.147126022492036,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_AI sp002297865,0.394649569811866,0.0944999661058283,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_M clostridioforme,0.00463769399701798,0.975597420475637,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_M sp001304855,0.213132173047083,0.42804358232987,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_P perfringens,0.0626172436672894,0.716753848207235,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_P ventriculi,-0.164543605424389,0.213003122152632,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_Q saccharolyticum,-0.0451135041085178,0.878289573564454,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_Q sp003024715,0.0611481855723893,0.822009308000558,1,corr_SpeciesAbundance_with_Host_weight
t2,Clostridium_Q symbiosum,-0.2634344021153,0.306957745931799,1,corr_SpeciesAbundance_with_Host_weight
t2,COE1 sp001916965,0.232303334418522,0.324344831479299,1,corr_SpeciesAbundance_with_Host_weight
t2,Collinsella aerofaciens,-0.138828173107624,0.498812330907246,1,corr_SpeciesAbundance_with_Host_weight
t2,Collinsella aerofaciens_F,0.1599768007082,0.638449885224152,1,corr_SpeciesAbundance_with_Host_weight
t2,Collinsella bouchesdurhonensis,0.256351494410495,0.0723369146386455,1,corr_SpeciesAbundance_with_Host_weight
t2,Collinsella sp002391315,0.0820214160011968,0.410134822582885,1,corr_SpeciesAbundance_with_Host_weight
t2,Coprococcus_A catus,-0.020629297043032,0.852242897765922,1,corr_SpeciesAbundance_with_Host_weight
t2,Coprococcus_B comes,0.360935127396428,0.0762967625206662,1,corr_SpeciesAbundance_with_Host_weight
t2,Corynebacterium stationis,0.0443877166024727,0.764506339607941,1,corr_SpeciesAbundance_with_Host_weight
t2,Corynebacterium xerosis,0.102051422786102,0.41486581867345,1,corr_SpeciesAbundance_with_Host_weight
t2,D5 sp900113995,-0.120860355942772,0.667879425346178,1,corr_SpeciesAbundance_with_Host_weight
t2,Denitrobacterium detoxificans,0.0774095910441292,0.597032253407117,1,corr_SpeciesAbundance_with_Host_weight
t2,Desulfovibrio piger,0.121782656316088,0.380352142915838,1,corr_SpeciesAbundance_with_Host_weight
t2,Desulfovibrio sp000403945,0.205982125796419,0.266265276599001,1,corr_SpeciesAbundance_with_Host_weight
t2,Desulfovibrio sp900319575,-0.299198104703313,0.176159336969091,1,corr_SpeciesAbundance_with_Host_weight
t2,Dialister sp000434475,-0.0750781206969041,0.600547843167475,1,corr_SpeciesAbundance_with_Host_weight
t2,Dialister succinatiphilus,0.161919651858519,0.19752643865161,1,corr_SpeciesAbundance_with_Host_weight
t2,Dietzia sp002441635,-0.15027102945586,0.641102880862074,1,corr_SpeciesAbundance_with_Host_weight
t2,Dorea formicigenerans,0.138381239611276,0.17418610314361,1,corr_SpeciesAbundance_with_Host_weight
t2,Dorea longicatena,0.185735409593766,0.071533715861729,1,corr_SpeciesAbundance_with_Host_weight
t2,Dorea longicatena_B,0.132220347938595,0.365129479723433,1,corr_SpeciesAbundance_with_Host_weight
t2,Dorea scindens,0.0698116385219567,0.596090701080991,1,corr_SpeciesAbundance_with_Host_weight
t2,Dorea sp000433215,0.0205742222304459,0.918868899743373,1,corr_SpeciesAbundance_with_Host_weight
t2,Dorea sp900066765,0.129301776367066,0.466112109552424,1,corr_SpeciesAbundance_with_Host_weight
t2,DTU089_A sp002440045,-0.364389739866207,0.0565992151123846,1,corr_SpeciesAbundance_with_Host_weight
t2,Eisenbergiella sp900066775,0.0719828046983491,0.833418130403677,1,corr_SpeciesAbundance_with_Host_weight
t2,Enterococcus faecalis,-0.00342115223432922,0.986766435153942,1,corr_SpeciesAbundance_with_Host_weight
t2,Enterococcus_B hirae,-0.0414327458307916,0.784550083374169,1,corr_SpeciesAbundance_with_Host_weight
t2,Enterococcus_B villorum,-0.0593513779331401,0.854623809172848,1,corr_SpeciesAbundance_with_Host_weight
t2,Enterococcus_E cecorum,0.00109161033048637,0.994255357007189,1,corr_SpeciesAbundance_with_Host_weight
t2,ER4 sp000765235,-0.00589074504186269,0.957587656046736,1,corr_SpeciesAbundance_with_Host_weight
t2,ER4 sp003522105,-0.0407428381889121,0.70625279584771,1,corr_SpeciesAbundance_with_Host_weight
t2,ER4 sp900317525,0.0874490948776078,0.412449886105473,1,corr_SpeciesAbundance_with_Host_weight
t2,Erysipelatoclostridium ramosum,0.232214086978951,0.445210195637663,1,corr_SpeciesAbundance_with_Host_weight
t2,Erysipelatoclostridium sp000752095,0.0780646946792017,0.636659598620313,1,corr_SpeciesAbundance_with_Host_weight
t2,Escherichia coli_D,0.371121421490427,0.234951043030696,1,corr_SpeciesAbundance_with_Host_weight
t2,Escherichia flexneri,-0.0537656095334259,0.604821490406752,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium callanderi,0.0797434971388697,0.692560177209987,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_A pyruvativorans,-0.00379377642276831,0.977655843193964,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_A sp900321685,0.26597610646133,0.379759586596578,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_E hallii,-0.0394314649334574,0.762868782856643,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_E hallii_A,0.216035116562846,0.0498143097349338,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_E sp002161065,0.358506122774581,0.157638564051369,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_E sp900016875,-0.156030740398794,0.536401703407258,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_F sp002431395,-0.249011491271962,0.411986968320821,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_F sp003491505,0.16147535490408,0.326066062489684,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_H cellulosolvens,0.0778375940889109,0.737350264924249,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_H sp002394235,0.0719997290898091,0.615606876130318,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_H sp003488475,0.0139350122439106,0.938649371912892,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_H sp900314295,0.0987931289154753,0.566479077117545,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_Q sp900314445,0.0984848698159734,0.524765261445279,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_R coprostanoligenes,0.202782081521906,0.0452266539608025,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_R sp000434995,0.0295115794113589,0.916849020096795,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_R sp000436835,0.0834960008252503,0.776578122544457,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_R sp003526845,0.171109139551283,0.435019274727644,1,corr_SpeciesAbundance_with_Host_weight
t2,Eubacterium_S uniforme,0.0648741631586463,0.702852848037392,1,corr_SpeciesAbundance_with_Host_weight
t2,F082 sp900315175,-0.0650782044897403,0.762562504831442,1,corr_SpeciesAbundance_with_Host_weight
t2,F23-B02 sp000431075,0.139140349293175,0.23063084502209,1,corr_SpeciesAbundance_with_Host_weight
t2,F23-B02 sp001916715,0.226439354340737,0.0874046350049086,1,corr_SpeciesAbundance_with_Host_weight
t2,F23-B02 sp002314685,0.0384694476616054,0.772371559757476,1,corr_SpeciesAbundance_with_Host_weight
t2,F23-B02 sp002472405,0.176029300674034,0.0845801796098437,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium prausnitzii_C,-0.0771632799429235,0.586635707356267,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium prausnitzii_D,0.0527629214094075,0.603984930113792,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium prausnitzii_E,0.0782333742783943,0.446245504669456,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium prausnitzii_G,-0.0873468215897353,0.572895101560028,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium prausnitzii_K,-0.188608478286195,0.366577069891493,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium sp002160895,0.0137691415510764,0.919773077246542,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalibacterium sp003449675,0.0893536388033882,0.416085718965737,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalicatena faecis,0.0302904195456236,0.795057454661346,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalicatena gnavus,0.0507667569371913,0.782600079127029,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalicatena sp002320245,-0.167193518091738,0.481089607550124,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalicatena sp900066545,0.243834847520582,0.300206283861147,1,corr_SpeciesAbundance_with_Host_weight
t2,Faecalitalea cylindroides,-0.0535765150856535,0.8556581640012,1,corr_SpeciesAbundance_with_Host_weight
t2,Fibrobacter_A intestinalis,-0.225692772143089,0.400647946504771,1,corr_SpeciesAbundance_with_Host_weight
t2,Firm-10 sp001603025,0.162638703304893,0.154826842287968,1,corr_SpeciesAbundance_with_Host_weight
t2,Flavonifractor sp002159175,-0.0956561864931015,0.628243463462081,1,corr_SpeciesAbundance_with_Host_weight
t2,Flavonifractor sp900199495,-0.299162961810525,0.344852704353778,1,corr_SpeciesAbundance_with_Host_weight
t2,Fusicatenibacter saccharivorans,0.118581942937159,0.262919460098248,1,corr_SpeciesAbundance_with_Host_weight
t2,GCA-900066135 sp900066135,0.0305979222970083,0.779733178695763,1,corr_SpeciesAbundance_with_Host_weight
t2,GCA-900066995 sp900291955,-0.578295582489951,0.0302861607018145,1,corr_SpeciesAbundance_with_Host_weight
t2,Gemmiger formicilis,0.170768457843223,0.0910311810788423,1,corr_SpeciesAbundance_with_Host_weight
t2,Gemmiger sp003476825,0.0814461738855579,0.420495747878147,1,corr_SpeciesAbundance_with_Host_weight
t2,Gemmiger variabile,0.141460949181015,0.204903789558998,1,corr_SpeciesAbundance_with_Host_weight
t2,Gordonibacter massiliensis,0.10810892194821,0.632020832543954,1,corr_SpeciesAbundance_with_Host_weight
t2,Granulosicoccus antarcticus,0.470709372837055,0.089366452488711,1,corr_SpeciesAbundance_with_Host_weight
t2,Holdemanella biformis,0.138487942831869,0.180764947574954,1,corr_SpeciesAbundance_with_Host_weight
t2,Holdemanella sp002299315,0.0776685701039674,0.435503369534829,1,corr_SpeciesAbundance_with_Host_weight
t2,Hungatella effluvii,0.0671979571285303,0.791064655913974,1,corr_SpeciesAbundance_with_Host_weight
t2,Intestinibacter bartlettii,0.00440699760810372,0.978183778527752,1,corr_SpeciesAbundance_with_Host_weight
t2,Intestinimonas butyriciproducens,-0.19832811589259,0.0837951857212727,1,corr_SpeciesAbundance_with_Host_weight
t2,Intestinimonas massiliensis,-0.0757271144041343,0.629353303850993,1,corr_SpeciesAbundance_with_Host_weight
t2,KLE1615 sp900066985,-0.0477200300555025,0.676223197382818,1,corr_SpeciesAbundance_with_Host_weight
t2,Lachnospira rogosae,0.0900176322447797,0.731162006598927,1,corr_SpeciesAbundance_with_Host_weight
t2,Lachnospira sp900316325,-0.0367786338663837,0.774746031921467,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus amylovorus,0.160323766800318,0.105719967576373,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus crispatus,0.0469265767328818,0.69967499481234,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus delbrueckii,0.138075679891415,0.360141143826798,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus delbrueckii_A,0.167029282157181,0.124263994086702,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus gallinarum,0.108301519759117,0.700834486796417,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus johnsonii,0.0977168711874724,0.359530252729163,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus_B salivarius,-0.00849212431920731,0.948654038490839,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus_H mucosae,-0.0112008268427896,0.912835060648912,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus_H reuteri,0.144028446960574,0.150730843090581,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus_H sp002299975,-0.0692527709357879,0.56044339758685,1,corr_SpeciesAbundance_with_Host_weight
t2,Lactobacillus_H vaginalis,0.126475410262337,0.293253016093147,1,corr_SpeciesAbundance_with_Host_weight
t2,Lagierella massiliensis,-0.110463259896328,0.719406406644438,1,corr_SpeciesAbundance_with_Host_weight
t2,Lawsonibacter sp000177015,0.0103424477246054,0.932783280660234,1,corr_SpeciesAbundance_with_Host_weight
t2,Lawsonibacter sp002161175,-0.463520494524619,0.0343161628854545,1,corr_SpeciesAbundance_with_Host_weight
t2,Libanicoccus massiliensis,-0.15028784387944,0.473339082485916,1,corr_SpeciesAbundance_with_Host_weight
t2,Marseille-P3106 sp900169975,0.525573487817804,0.0442098126262418,1,corr_SpeciesAbundance_with_Host_weight
t2,Marvinbryantia sp900066075,-0.0394943934473973,0.702428343240186,1,corr_SpeciesAbundance_with_Host_weight
t2,Megasphaera elsdenii,0.0437353031584174,0.670572501973606,1,corr_SpeciesAbundance_with_Host_weight
t2,Methanobrevibacter_A gottschalkii,0.138928114902187,0.234550078647685,1,corr_SpeciesAbundance_with_Host_weight
t2,Methanobrevibacter_A smithii,-0.272283602211595,0.00539538381428699,1,corr_SpeciesAbundance_with_Host_weight
t2,Methanomethylophilus alvus,-0.177124025450768,0.316284342151023,1,corr_SpeciesAbundance_with_Host_weight
t2,Mitsuokella jalaludinii,0.0677624847068945,0.558170324181791,1,corr_SpeciesAbundance_with_Host_weight
t2,Mitsuokella multacida,0.177001909398838,0.179886539620673,1,corr_SpeciesAbundance_with_Host_weight
t2,Mogibacterium sp002299625,0.11971306618354,0.228410167986195,1,corr_SpeciesAbundance_with_Host_weight
t2,Mogibacterium sp900315485,-0.0444289948264462,0.825836731488595,1,corr_SpeciesAbundance_with_Host_weight
t2,Mogibacterium sp900315625,0.173244596367586,0.319610733760368,1,corr_SpeciesAbundance_with_Host_weight
t2,Neisseria meningitidis_B,0.196389368910097,0.520188899245383,1,corr_SpeciesAbundance_with_Host_weight
t2,OEMS01 sp900199405,-0.0626753200862866,0.550619867228571,1,corr_SpeciesAbundance_with_Host_weight
t2,Olsenella_B sp900111695,0.0958367966484467,0.589775652103635,1,corr_SpeciesAbundance_with_Host_weight
t2,Olsenella_C umbonata,0.00709279525756425,0.958238901873941,1,corr_SpeciesAbundance_with_Host_weight
t2,Olsenella_E sp002440065,0.185444469886996,0.0767627855635232,1,corr_SpeciesAbundance_with_Host_weight
t2,Olsenella_E sp003150175,0.159014384801389,0.172988715067867,1,corr_SpeciesAbundance_with_Host_weight
t2,Oribacterium sp002431355,0.0182388051571896,0.874068135625052,1,corr_SpeciesAbundance_with_Host_weight
t2,Oscillibacter sp000403435,-0.245989805890855,0.417868480720547,1,corr_SpeciesAbundance_with_Host_weight
t2,Oscillibacter sp001916835,0.0508440440023559,0.712390666117186,1,corr_SpeciesAbundance_with_Host_weight
t2,Oscillibacter sp900066435,0.00271695611039756,0.979608400095149,1,corr_SpeciesAbundance_with_Host_weight
t2,Oscillibacter sp900115635,-0.127675295231657,0.625317380872866,1,corr_SpeciesAbundance_with_Host_weight
t2,Oxalobacter formigenes_B,-0.155270886526294,0.551802018379763,1,corr_SpeciesAbundance_with_Host_weight
t2,Parabacteroides distasonis,-0.253964507424209,0.0366344357352712,1,corr_SpeciesAbundance_with_Host_weight
t2,Parabacteroides sp000436495,0.0471826012101961,0.852515039418089,1,corr_SpeciesAbundance_with_Host_weight
t2,PeH17 sp000435055,-0.116301655324265,0.341269650287075,1,corr_SpeciesAbundance_with_Host_weight
t2,PeH17 sp001940845,0.00532300112456295,0.969233256581985,1,corr_SpeciesAbundance_with_Host_weight
t2,Phascolarctobacterium_A succinatutens,0.013732213668257,0.890499363404494,1,corr_SpeciesAbundance_with_Host_weight
t2,Phil1 sp001940855,-0.00337313704753823,0.973023957419662,1,corr_SpeciesAbundance_with_Host_weight
t2,Polynucleobacter rarus,0.0159221172654714,0.927666471753714,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella bryantii,-0.0290663591217822,0.878816116526066,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella copri,0.0269529692961542,0.792207476782272,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella copri_A,0.0512557772591629,0.61806500938864,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella seregens,-0.0563596916083176,0.861888059836652,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp000434515,0.0215850767768616,0.839068049388833,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp000434975,0.0360308245779267,0.727451768982423,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp000436035,0.120227652904462,0.340101443465592,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp000436915,-0.112950696788918,0.260752520006675,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp000834015,-0.187998080754311,0.0637716304178963,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002251245,-0.0435403616342004,0.716486437261668,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002251295,-0.176007475077856,0.0783048103012774,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002251365,0.0396671117105869,0.710487747795109,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002251385,0.00575858118689454,0.958033196074988,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002251435,-0.119620806626376,0.231101271527922,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002265625,-0.0313994953610084,0.901566529558514,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002299275,-0.105455962379328,0.399389292153284,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002299635,-0.0457745910480673,0.82428084171179,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002300055,0.10470354833036,0.349195053980434,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002350805,-0.260309161398578,0.330205425642222,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002373375,-0.429025184596259,0.143500973472563,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002394385,0.42220023710676,0.103304644614211,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp002409785,0.326745016423542,0.0304035720317318,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp003447235,0.0372773283031923,0.887048755900929,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp900290275,0.00961334768968431,0.934759973242074,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp900313215,0.236782978832712,0.0381386604665509,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp900314915,0.00081881254075551,0.998093634393342,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp900315095,-0.0302483130219994,0.925651529331823,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp900315955,0.119904435846433,0.604667941164845,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella sp900322035,0.117377289456738,0.544253158884959,1,corr_SpeciesAbundance_with_Host_weight
t2,Prevotella stercorea,-0.205780982330161,0.521110644580608,1,corr_SpeciesAbundance_with_Host_weight
t2,Pseudoflavonifractor capillosus,0.29965994166747,0.297942221693255,1,corr_SpeciesAbundance_with_Host_weight
t2,Pseudoscardovia suis,-0.253434634451762,0.168927431750751,1,corr_SpeciesAbundance_with_Host_weight
t2,Pyramidobacter sp002007215,0.197243677878079,0.538909781066479,1,corr_SpeciesAbundance_with_Host_weight
t2,QAMX01 sp003149835,-0.0603164089375868,0.769755189032882,1,corr_SpeciesAbundance_with_Host_weight
t2,QHMH01 sp003258795,0.034911261013247,0.914225031778831,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp000431015,0.0953902991038547,0.379466920648707,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp000432515,-0.0842969565966488,0.540607665381613,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp000432655,-0.0363765297179143,0.715263199140601,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp000433355,0.159848299201821,0.123812981252775,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp000434935,0.0299348375383413,0.766341809753835,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp000435075,-0.0504819259306694,0.642397098411528,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp001915575,0.0859585751172985,0.536556015606778,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp002298075,0.230229852593903,0.471598972929625,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp002314885,-0.128970888928478,0.377135337346163,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp002438635,0.0444700514065721,0.718780630168889,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp002439805,-0.0154732544589423,0.915960896055313,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp002440085,0.334672869604044,0.174624218288189,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp002472565,-0.128569003029424,0.363685620672288,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp900317845,0.138741111364194,0.608345291330313,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp900318565,0.133489862124237,0.534043022429442,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp900319375,0.473338430304058,0.0747263121800195,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp900319685,-0.16795315080282,0.432763314736754,1,corr_SpeciesAbundance_with_Host_weight
t2,RC9 sp900320185,-0.199762295192165,0.168774087298648,1,corr_SpeciesAbundance_with_Host_weight
t2,RF16 sp002452095,0.21285556467128,0.465013713190287,1,corr_SpeciesAbundance_with_Host_weight
t2,RF16 sp900320865,0.197632974646766,0.53809262003425,1,corr_SpeciesAbundance_with_Host_weight
t2,Romboutsia timonensis,0.0268422549784905,0.918549438735417,1,corr_SpeciesAbundance_with_Host_weight
t2,Roseburia hominis,0.512529204274853,0.0507605053750452,1,corr_SpeciesAbundance_with_Host_weight
t2,Roseburia inulinivorans,0.140039665128605,0.364589291949831,1,corr_SpeciesAbundance_with_Host_weight
t2,Roseburia sp001940165,-0.086979668055949,0.748738012788783,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG001 sp900314575,0.298464631483365,0.0165960978214879,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG013 sp001486445,0.039760281915217,0.781768282470126,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG114 sp900315615,-0.514139714502054,0.014369905547073,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG131 sp900315885,-0.384170490579397,0.157434100312555,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG147 sp900315495,0.34096379307053,0.304831981590062,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG343 sp900317975,-0.0539692588536978,0.65962309969871,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG369 sp900317365,-0.162826619700508,0.202293431807436,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG369 sp900318195,-0.12102098839818,0.445195720058197,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG563 sp900320085,-0.145088186566534,0.187902289332194,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG591 sp900320425,0.0369787872043353,0.835520073686477,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG705 sp900321645,0.0162817207289513,0.954074133895005,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG806 sp900313475,-0.595875564917361,0.00436535892640467,1,corr_SpeciesAbundance_with_Host_weight
t2,RUG832 sp900313725,0.379412829127727,0.249797871060925,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminiclostridium_C sp000435295,0.185878876381456,0.105545974978725,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminiclostridium_E siraeum,0.0251108317002086,0.901058054118641,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_A sp002361775,-0.0664244730236606,0.660951901502093,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_A sp003011855,0.133161497213564,0.195876809151294,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_C sp000433635,0.273482339096749,0.0759803177295759,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_D bicirculans,0.021154048934755,0.93360142443984,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_E bromii_A,0.197069575436826,0.0641600720556984,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_E bromii_B,0.132491047574372,0.325871096182862,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_E sp003521625,0.161803477395016,0.162590233255558,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_E sp900314705,0.0068934491249486,0.951921149018692,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_E sp900319655,-0.155926815456619,0.28991578353158,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruminococcus_F champanellensis,-0.700430781742175,0.00766858530767274,1,corr_SpeciesAbundance_with_Host_weight
t2,Ruthenibacterium lactatiformans,-0.020179635825369,0.863560985150078,1,corr_SpeciesAbundance_with_Host_weight
